"","V1","V2"
"28191","MuChPoint","capushe"
"28192","munsellinterpol","spacesXYZ"
"28193","munsellinterpol","spacesRGB"
"28194","munsellinterpol","rootSolve"
"28195","NetCoupler","lifecycle"
"28196","NetCoupler","dplyr"
"28197","NetCoupler","rlang"
"28198","NetCoupler","tidygraph"
"28199","NetCoupler","tibble"
"28200","NetCoupler","igraph"
"28201","NetCoupler","checkmate"
"28202","NetCoupler","pcalg"
"28203","NetCoupler","magrittr"
"28204","NetCoupler","tidyselect"
"28205","NetCoupler","purrr"
"28206","NetCoupler","ids"
"28207","NetCoupler","ppcor"
"28208","pop.lion","testthat"
"28209","pop.lion","abind"
"28210","PSPManalysis","rstudioapi"
"28211","PSPManalysis","pkgbuild"
"28212","QCA","admisc"
"28213","QCA","shiny"
"28214","QCA","venn"
"28215","RcppEigen","Matrix"
"28216","RcppEigen","Rcpp"
"28217","rrMixture","matrixcalc"
"28218","rrMixture","Matrix"
"28219","rrMixture","MASS"
"28220","rrMixture","gtools"
"28221","rrMixture","Rcpp"
"28222","rstantools","desc"
"28223","rstantools","Rcpp"
"28224","rstantools","RcppParallel"
"28225","saeHB","stringr"
"28226","saeHB","MASS"
"28227","saeHB","CARBayesdata"
"28228","saeHB","rjags"
"28229","saeHB","nimble"
"28230","saeHB","coda"
"28231","safetyGraphics","DT"
"28232","safetyGraphics","tidyr"
"28233","safetyGraphics","datamods"
"28234","safetyGraphics","dplyr"
"28235","safetyGraphics","rlang"
"28236","safetyGraphics","stringr"
"28237","safetyGraphics","sortable"
"28238","safetyGraphics","rclipboard"
"28239","safetyGraphics","shiny"
"28240","safetyGraphics","magrittr"
"28241","safetyGraphics","safetyCharts"
"28242","safetyGraphics","jsonlite"
"28243","safetyGraphics","yaml"
"28244","safetyGraphics","shinyjs"
"28245","safetyGraphics","htmlwidgets"
"28246","safetyGraphics","safetyData"
"28247","safetyGraphics","purrr"
"28248","SheetReader","Rcpp"
"28249","smacpod","sp"
"28250","smacpod","spatstat.random"
"28251","smacpod","spatstat.geom"
"28252","smacpod","smerc"
"28253","smacpod","pbapply"
"28254","smacpod","plotrix"
"28255","smacpod","abind"
"28256","tableeasy","survival"
"28257","tableeasy","tableone"
"28258","tableeasy","mgcv"
"28259","tableeasy","lmtest"
"28260","tableeasy","nortest"
"28261","tidyndr","tidyr"
"28262","tidyndr","dplyr"
"28263","tidyndr","rlang"
"28264","tidyndr","stringr"
"28265","tidyndr","forcats"
"28266","tidyndr","tibble"
"28267","tidyndr","magrittr"
"28268","tidyndr","tidyselect"
"28269","tidyndr","vroom"
"28270","tidyndr","lubridate"
"28271","tidyndr","janitor"
"28272","tidyndr","purrr"
"28273","TippingPoint","ggplot2"
"28274","TippingPoint","RColorBrewer"
"28275","TippingPoint","reshape2"
"28276","BIOMASS","raster"
"28277","BIOMASS","sp"
"28278","BIOMASS","minpack.lm"
"28279","BIOMASS","jsonlite"
"28280","BIOMASS","proj4"
"28281","BIOMASS","data.table"
"28282","BIOMASS","rappdirs"
"28283","breathtestcore","tidyr"
"28284","breathtestcore","dplyr"
"28285","breathtestcore","broom"
"28286","breathtestcore","stringr"
"28287","breathtestcore","readxl"
"28288","breathtestcore","nlme"
"28289","breathtestcore","multcomp"
"28290","breathtestcore","MASS"
"28291","breathtestcore","tibble"
"28292","breathtestcore","ggplot2"
"28293","breathtestcore","readr"
"28294","breathtestcore","xml2"
"28295","breathtestcore","signal"
"28296","breathtestcore","ggfittext"
"28297","breathtestcore","purrr"
"28298","breathtestcore","assertthat"
"28299","breathteststan","rstan"
"28300","breathteststan","tidyr"
"28301","breathteststan","dplyr"
"28302","breathteststan","stringr"
"28303","breathteststan","Rcpp"
"28304","breathteststan","rstantools"
"28305","breathteststan","purrr"
"28306","bulkAnalyseR","DT"
"28307","bulkAnalyseR","ggVennDiagram"
"28308","bulkAnalyseR","tidyr"
"28309","bulkAnalyseR","dplyr"
"28310","bulkAnalyseR","rlang"
"28311","bulkAnalyseR","shinyWidgets"
"28312","bulkAnalyseR","scales"
"28313","bulkAnalyseR","stringr"
"28314","bulkAnalyseR","ggforce"
"28315","bulkAnalyseR","tibble"
"28316","bulkAnalyseR","shiny"
"28317","bulkAnalyseR","circlize"
"28318","bulkAnalyseR","ggplot2"
"28319","bulkAnalyseR","matrixStats"
"28320","bulkAnalyseR","RColorBrewer"
"28321","bulkAnalyseR","magrittr"
"28322","bulkAnalyseR","ggnewscale"
"28323","bulkAnalyseR","glue"
"28324","bulkAnalyseR","shinyjqui"
"28325","bulkAnalyseR","shinyjs"
"28326","bulkAnalyseR","ggrastr"
"28327","bulkAnalyseR","visNetwork"
"28328","bulkAnalyseR","gprofiler2"
"28329","bulkAnalyseR","noisyr"
"28330","bulkAnalyseR","ggrepel"
"28331","bulkAnalyseR","UpSetR"
"28332","bulkAnalyseR","shinyLP"
"28333","chngpt","survival"
"28334","chngpt","MASS"
"28335","chngpt","lme4"
"28336","chngpt","kyotil"
"28337","chngpt","RhpcBLASctl"
"28338","chngpt","boot"
"28339","CINNA","FactoMineR"
"28340","CINNA","igraph"
"28341","CINNA","dendextend"
"28342","CINNA","sna"
"28343","CINNA","network"
"28344","CINNA","circlize"
"28345","CINNA","ggplot2"
"28346","CINNA","Rtsne"
"28347","CINNA","plyr"
"28348","CINNA","corrplot"
"28349","CINNA","viridis"
"28350","CINNA","GGally"
"28351","CINNA","qdapTools"
"28352","CINNA","factoextra"
"28353","CINNA","pheatmap"
"28354","CINNA","centiserve"
"28355","CINNA","intergraph"
"28356","ds4psy","unikn"
"28357","ds4psy","ggplot2"
"28358","fastText","Rcpp"
"28359","fastText","ggplot2"
"28360","fastText","glue"
"28361","fastText","data.table"
"28362","glmm","Matrix"
"28363","glmm","doParallel"
"28364","glmm","foreach"
"28365","glmm","mvtnorm"
"28366","glmm","trust"
"28367","glmm","itertools"
"28368","glmtoolbox","Rfast"
"28369","glmtoolbox","Formula"
"28370","glmtoolbox","numDeriv"
"28371","hgm","deSolve"
"28372","intamap","MASS"
"28373","intamap","evd"
"28374","intamap","sp"
"28375","intamap","rgdal"
"28376","intamap","automap"
"28377","intamap","gstat"
"28378","intamap","doParallel"
"28379","intamap","foreach"
"28380","intamap","mvtnorm"
"28381","intamap","MBA"
"28382","MNP","MASS"
"28383","PeakSegJoint","PeakError"
"28384","PeakSegJoint","penaltyLearning"
"28385","rbmn","MASS"
"28386","survMisc","zoo"
"28387","survMisc","knitr"
"28388","survMisc","survival"
"28389","survMisc","ggplot2"
"28390","survMisc","km.ci"
"28391","survMisc","data.table"
"28392","survMisc","xtable"
"28393","survMisc","gridExtra"
"28394","survMisc","KMsurv"
"28395","tradepolicy","cli"
"28396","tradepolicy","tidyr"
"28397","tradepolicy","dplyr"
"28398","tradepolicy","broom"
"28399","tradepolicy","rstudioapi"
"28400","tradepolicy","tibble"
"28401","tradepolicy","sandwich"
"28402","tradepolicy","ggplot2"
"28403","tradepolicy","fixest"
"28404","tradepolicy","magrittr"
"28405","tradepolicy","crayon"
"28406","tradepolicy","msm"
"28407","tradepolicy","purrr"
"28408","adlift","EbayesThresh"
"28409","ambiorix","cli"
"28410","ambiorix","httpuv"
"28411","ambiorix","glue"
"28412","ambiorix","log"
"28413","ambiorix","jsonlite"
"28414","ambiorix","fs"
"28415","ambiorix","websocket"
"28416","ambiorix","promises"
"28417","ambiorix","assertthat"
"28418","amp","tidyr"
"28419","amp","dplyr"
"28420","amp","rlang"
"28421","amp","MASS"
"28422","amp","ggplot2"
"28423","amp","glmnet"
"28424","amp","SuperLearner"
"28425","behaviorchange","gtable"
"28426","behaviorchange","knitr"
"28427","behaviorchange","googlesheets4"
"28428","behaviorchange","ggplot2"
"28429","behaviorchange","DiagrammeR"
"28430","behaviorchange","ufs"
"28431","behaviorchange","viridis"
"28432","behaviorchange","yum"
"28433","behaviorchange","data.tree"
"28434","behaviorchange","rmdpartials"
"28435","behaviorchange","gridExtra"
"28436","behaviorchange","DiagrammeRsvg"
"28437","behaviorchange","BiasedUrn"
"28438","betapart","geometry"
"28439","betapart","ape"
"28440","betapart","doSNOW"
"28441","betapart","foreach"
"28442","betapart","rcdd"
"28443","betapart","snow"
"28444","betapart","fastmatch"
"28445","betapart","picante"
"28446","betapart","itertools"
"28447","coxrobust","survival"
"28448","DSI","R6"
"28449","DSI","progress"
"28450","ech","labelled"
"28451","ech","tidyr"
"28452","ech","dplyr"
"28453","ech","rlang"
"28454","ech","haven"
"28455","ech","stringr"
"28456","ech","readxl"
"28457","ech","statar"
"28458","ech","glue"
"28459","ech","srvyr"
"28460","ech","fs"
"28461","ech","laeken"
"28462","ech","geouy"
"28463","ech","survey"
"28464","ech","curl"
"28465","ech","janitor"
"28466","ech","purrr"
"28467","ech","assertthat"
"28468","gaselect","Rcpp"
"28469","geoBayes","sp"
"28470","geoBayes","optimx"
"28471","geoBayes","coda"
"28472","km.ci","survival"
"28473","lqmm","nlme"
"28474","lqmm","SparseGrid"
"28475","maptree","cluster"
"28476","maptree","rpart"
"28477","metadat","mathjaxr"
"28478","monomvn","MASS"
"28479","monomvn","pls"
"28480","monomvn","lars"
"28481","monomvn","mvtnorm"
"28482","monomvn","quadprog"
"28483","MplusAutomation","rlang"
"28484","MplusAutomation","ggplot2"
"28485","MplusAutomation","checkmate"
"28486","MplusAutomation","texreg"
"28487","MplusAutomation","plyr"
"28488","MplusAutomation","pander"
"28489","MplusAutomation","digest"
"28490","MplusAutomation","data.table"
"28491","MplusAutomation","lattice"
"28492","MplusAutomation","boot"
"28493","MplusAutomation","fastDummies"
"28494","MplusAutomation","coda"
"28495","MplusAutomation","xtable"
"28496","MplusAutomation","gsubfn"
"28497","nat","igraph"
"28498","nat","rgl"
"28499","nat","plyr"
"28500","nat","filehash"
"28501","nat","yaml"
"28502","nat","digest"
"28503","nat","nabor"
"28504","nat","nat.utils"
"28505","networkscaleup","rstan"
"28506","networkscaleup","Rcpp"
"28507","networkscaleup","rstantools"
"28508","networkscaleup","RcppParallel"
"28509","networkscaleup","LaplacesDemon"
"28510","ordinalbayes","devtools"
"28511","ordinalbayes","runjags"
"28512","ordinalbayes","coda"
"28513","ordinalbayes","dclone"
"28514","ordinalgmifs","survival"
"28515","pmxTools","dplyr"
"28516","pmxTools","stringr"
"28517","pmxTools","MASS"
"28518","pmxTools","tibble"
"28519","pmxTools","ggdist"
"28520","pmxTools","chron"
"28521","pmxTools","gghalves"
"28522","pmxTools","ggplot2"
"28523","pmxTools","magrittr"
"28524","pmxTools","DiagrammeR"
"28525","pmxTools","xml2"
"28526","pmxTools","ggrepel"
"28527","pmxTools","data.tree"
"28528","pmxTools","gridExtra"
"28529","pop.wolf","abind"
"28530","qcpm","broom"
"28531","qcpm","quantreg"
"28532","qcpm","cSEM"
"28533","rCNV","stringr"
"28534","rCNV","R.utils"
"28535","rCNV","qgraph"
"28536","rCNV","colorspace"
"28537","rCNV","data.table"
"28538","rcompendium","gert"
"28539","rcompendium","xfun"
"28540","rcompendium","gh"
"28541","rcompendium","rmarkdown"
"28542","rcompendium","rstudioapi"
"28543","rcompendium","stringr"
"28544","rcompendium","devtools"
"28545","rcompendium","gtools"
"28546","rcompendium","renv"
"28547","rcompendium","usethis"
"28548","rcompendium","crayon"
"28549","rcompendium","clisymbols"
"28550","regmedint","Matrix"
"28551","regmedint","survival"
"28552","regmedint","MASS"
"28553","regmedint","sandwich"
"28554","regmedint","Deriv"
"28555","regmedint","assertthat"
"28556","rnmamod","dplyr"
"28557","rnmamod","pcnetmeta"
"28558","rnmamod","knitr"
"28559","rnmamod","scales"
"28560","rnmamod","MASS"
"28561","rnmamod","netmeta"
"28562","rnmamod","ggplot2"
"28563","rnmamod","fdrtool"
"28564","rnmamod","R2jags"
"28565","rnmamod","gemtc"
"28566","rnmamod","writexl"
"28567","rnmamod","ggfittext"
"28568","rnmamod","ggrepel"
"28569","rnmamod","ggpubr"
"28570","rnmamod","reshape2"
"28571","rnmamod","mcmcplots"
"28572","rplotengine","xtable"
"28573","scCAN","scDHA"
"28574","scCAN","FNN"
"28575","scCAN","purrr"
"28576","simsalapar","sfsmisc"
"28577","simsalapar","colorspace"
"28578","simsalapar","gridBase"
"28579","SimSurvey","raster"
"28580","SimSurvey","rlang"
"28581","SimSurvey","sp"
"28582","SimSurvey","magrittr"
"28583","SimSurvey","doParallel"
"28584","SimSurvey","foreach"
"28585","SimSurvey","plotly"
"28586","SimSurvey","data.table"
"28587","SimSurvey","progress"
"28588","texreg","httr"
"28589","TSDT","survival"
"28590","TSDT","survRM2"
"28591","TSDT","party"
"28592","TSDT","hash"
"28593","TSDT","rpart"
"28594","TSDT","mlbench"
"28595","TSDT","modeltools"
"28596","ACV","Matrix"
"28597","ACV","forecast"
"28598","adobeanalyticsr","openssl"
"28599","adobeanalyticsr","lifecycle"
"28600","adobeanalyticsr","tidyr"
"28601","adobeanalyticsr","dplyr"
"28602","adobeanalyticsr","rlang"
"28603","adobeanalyticsr","scales"
"28604","adobeanalyticsr","stringr"
"28605","adobeanalyticsr","httr"
"28606","adobeanalyticsr","tibble"
"28607","adobeanalyticsr","ggplot2"
"28608","adobeanalyticsr","vctrs"
"28609","adobeanalyticsr","glue"
"28610","adobeanalyticsr","jsonlite"
"28611","adobeanalyticsr","memoise"
"28612","adobeanalyticsr","jose"
"28613","adobeanalyticsr","lubridate"
"28614","adobeanalyticsr","R6"
"28615","adobeanalyticsr","purrr"
"28616","adobeanalyticsr","progress"
"28617","adobeanalyticsr","assertthat"
"28618","automap","sp"
"28619","automap","ggplot2"
"28620","automap","maptools"
"28621","automap","reshape"
"28622","automap","gstat"
"28623","automap","lattice"
"28624","autoReg","flextable"
"28625","autoReg","officer"
"28626","autoReg","tidyr"
"28627","autoReg","dplyr"
"28628","autoReg","rlang"
"28629","autoReg","broom"
"28630","autoReg","scales"
"28631","autoReg","stringr"
"28632","autoReg","patchwork"
"28633","autoReg","survival"
"28634","autoReg","ggplot2"
"28635","autoReg","crayon"
"28636","autoReg","tidycmprsk"
"28637","autoReg","pammtools"
"28638","autoReg","moonBook"
"28639","autoReg","mice"
"28640","autoReg","boot"
"28641","autoReg","purrr"
"28642","autoReg","maxstat"
"28643","autoReg","nortest"
"28644","CDatanet","Matrix"
"28645","CDatanet","Rcpp"
"28646","CDatanet","Formula"
"28647","CDatanet","ddpcr"
"28648","CDatanet","formula.tools"
"28649","conText","Matrix"
"28650","conText","text2vec"
"28651","conText","tidyr"
"28652","conText","dplyr"
"28653","conText","quanteda"
"28654","conText","stringr"
"28655","conText","ggplot2"
"28656","conText","fastDummies"
"28657","conText","reshape2"
"28658","densEstBayes","rstan"
"28659","densEstBayes","nlme"
"28660","densEstBayes","MASS"
"28661","densEstBayes","Rcpp"
"28662","densEstBayes","rstantools"
"28663","gdm","raster"
"28664","gdm","Rcpp"
"28665","gdm","vegan"
"28666","gdm","doParallel"
"28667","gdm","foreach"
"28668","gdm","pbapply"
"28669","gdm","reshape2"
"28670","ivs","rlang"
"28671","ivs","vctrs"
"28672","ivs","glue"
"28673","jsonStrings","Rcpp"
"28674","jsonStrings","R6"
"28675","MPI","tidyr"
"28676","MPI","dplyr"
"28677","MPI","doParallel"
"28678","MPI","foreach"
"28679","MPI","purrr"
"28680","OBIC","checkmate"
"28681","OBIC","data.table"
"28682","ppmlasso","spatstat"
"28683","ppmlasso","spatstat.geom"
"28684","ppmlasso","plyr"
"28685","ppmlasso","data.table"
"28686","ppmlasso","lattice"
"28687","primerTree","scales"
"28688","primerTree","stringr"
"28689","primerTree","httr"
"28690","primerTree","XML"
"28691","primerTree","ggplot2"
"28692","primerTree","plyr"
"28693","primerTree","ape"
"28694","primerTree","foreach"
"28695","primerTree","lubridate"
"28696","primerTree","directlabels"
"28697","primerTree","reshape2"
"28698","primerTree","gridExtra"
"28699","Qest","survival"
"28700","Qest","matrixStats"
"28701","Qest","pch"
"28702","rdacca.hp","ggplot2"
"28703","rdacca.hp","vegan"
"28704","rrtable","flextable"
"28705","rrtable","officer"
"28706","rrtable","rlang"
"28707","rrtable","shinyWidgets"
"28708","rrtable","rmarkdown"
"28709","rrtable","stringr"
"28710","rrtable","shiny"
"28711","rrtable","devEMF"
"28712","rrtable","ggplot2"
"28713","rrtable","magrittr"
"28714","rrtable","readr"
"28715","rrtable","moonBook"
"28716","rrtable","ztable"
"28717","rrtable","editData"
"28718","rrtable","rvg"
"28719","rrtable","ggpubr"
"28720","rrtable","purrr"
"28721","SpatialGEV","TMB"
"28722","SpatialGEV","evd"
"28723","SpatialGEV","mvtnorm"
"28724","tessellation","scales"
"28725","tessellation","interp"
"28726","tessellation","rgl"
"28727","tessellation","cxhull"
"28728","tessellation","hash"
"28729","tessellation","Rvcg"
"28730","tessellation","sets"
"28731","tessellation","english"
"28732","tessellation","R6"
"28733","tessellation","randomcoloR"
"28734","trtf","tram"
"28735","trtf","mlt"
"28736","trtf","partykit"
"28737","trtf","sandwich"
"28738","trtf","libcoin"
"28739","trtf","variables"
"28740","trtf","Formula"
"28741","TT","DT"
"28742","TT","dplyr"
"28743","TT","magrittr"
"28744","TT","htmlwidgets"
"28745","TT","data.tree"
"28746","TT","purrr"
"28747","autoMrP","tidyr"
"28748","autoMrP","dplyr"
"28749","autoMrP","rlang"
"28750","autoMrP","knitr"
"28751","autoMrP","glmmLasso"
"28752","autoMrP","forcats"
"28753","autoMrP","gbm"
"28754","autoMrP","tibble"
"28755","autoMrP","lme4"
"28756","autoMrP","R.rsp"
"28757","autoMrP","e1071"
"28758","autoMrP","ggplot2"
"28759","autoMrP","doParallel"
"28760","autoMrP","foreach"
"28761","autoMrP","EBMAforecast"
"28762","autoMrP","purrr"
"28763","autoMrP","doRNG"
"28764","bamdit","MASS"
"28765","bamdit","ggplot2"
"28766","bamdit","rjags"
"28767","bamdit","ggExtra"
"28768","bamdit","R2jags"
"28769","bamdit","gridExtra"
"28770","beyondWhittle","MASS"
"28771","beyondWhittle","forecast"
"28772","beyondWhittle","Rcpp"
"28773","beyondWhittle","ltsa"
"28774","BIFIEsurvey","miceadds"
"28775","BIFIEsurvey","Rcpp"
"28776","BINtools","rstan"
"28777","BINtools","dplyr"
"28778","BINtools","tibble"
"28779","BINtools","stringi"
"28780","BINtools","Rcpp"
"28781","BINtools","rstantools"
"28782","BINtools","mvtnorm"
"28783","BINtools","combinat"
"28784","chisquare","gt"
"28785","crossdes","gtools"
"28786","crossdes","AlgDesign"
"28787","dataframeexplorer","tidyr"
"28788","dataframeexplorer","dplyr"
"28789","dataframeexplorer","stringr"
"28790","dataframeexplorer","tibble"
"28791","dataframeexplorer","magrittr"
"28792","dataframeexplorer","plyr"
"28793","dataframeexplorer","openxlsx"
"28794","dataframeexplorer","data.table"
"28795","exceldata","dplyr"
"28796","exceldata","scales"
"28797","exceldata","readxl"
"28798","exceldata","ggplot2"
"28799","exceldata","lubridate"
"28800","FlexDotPlot","DT"
"28801","FlexDotPlot","FactoMineR"
"28802","FlexDotPlot","shinyWidgets"
"28803","FlexDotPlot","scales"
"28804","FlexDotPlot","ggforce"
"28805","FlexDotPlot","shiny"
"28806","FlexDotPlot","htmltools"
"28807","FlexDotPlot","dendextend"
"28808","FlexDotPlot","ggplot2"
"28809","FlexDotPlot","magrittr"
"28810","FlexDotPlot","ggdendro"
"28811","FlexDotPlot","bsplus"
"28812","FlexDotPlot","colourpicker"
"28813","FlexDotPlot","shinydashboard"
"28814","FlexDotPlot","reshape2"
"28815","FlexDotPlot","sisal"
"28816","FlexDotPlot","grImport2"
"28817","FlexDotPlot","gridExtra"
"28818","hydroroute","dplyr"
"28819","hydroroute","scales"
"28820","hydroroute","ggpmisc"
"28821","hydroroute","ggplot2"
"28822","hydroroute","hydropeak"
"28823","hydroroute","lubridate"
"28824","hydroroute","reshape2"
"28825","hydroroute","gridExtra"
"28826","ib","Matrix"
"28827","ib","MASS"
"28828","ib","Rdpack"
"28829","ib","lme4"
"28830","ib","VGAM"
"28831","ib","betareg"
"28832","ib","Formula"
"28833","klausuR","psych"
